otu_id	reference_id	reference_taxonomy	phylum	class	order	family	genus	species	rank	score	abundance
83bd6c381ae9266132348d0f037c18c352f5fc58	EUK0141298	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0060	genus	0.976	26
fdc224ab040bfbcac70d48d875f935ccaae816b8	EUK1653840	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Timgrovea;s__Timgrovea_ferruginea	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Timgrovea	Timgrovea ferruginea	species	0.998	26
67fa87978e2b5c863dbf6ed4e38c981ae8e36962	EUK0634116	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0101	genus	0.998	26
7a009ea0ecc289caece8a956c86fc5667d49ad4a	MN846533	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0103	genus	0.98	26
943ee2b2e04cb6124bf3b2b0b4d8a389cc6a6e7b	KP636807	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_serrata	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0063	genus	0.98	26
c68402cc86b1ddd33b34d3f8e64f9a7eba6faee7	EUK0438340	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Helvellosebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Helvellosebacina	Helvellosebacina_pseudo_sp_0006	genus	0.988	26
37db697b57b47167863c6bc5da28edd07d9a0dae	EUK0709586	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria	Ramaria_pseudo_sp_0007	genus	0.998	25
cd7c0b531746a681d2ca72fce2d2d7221cbcf48c	UDB013482	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Labyrinthomyces;s__	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Labyrinthomyces	Labyrinthomyces_pseudo_sp_0004	genus	0.98	25
4102afcc8aac889da0be10194cee990d493cf44a	EUK0094217	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria	Ramaria_pseudo_sp_0010	genus	0.956	25
6c55fc499360a45046478545ae59f74ebda8a0bd	EUK0425465	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0106	genus	0.979	25
6ca39183c13087b8ce0fc76adf6dc71d39c8021a	MN047371	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_manukanea	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0064	genus	0.971	25
973e9fddeba7594bcef0a1bc9fc04948650d0fcb	EUK0642342	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0065	genus	1	25
b85e8ee7aa28e6fd3d0e28ca0b1f34bd177df4ec	FN550917	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0067	genus	0.993	25
d3ace0c8d2b11c578549b8fffe1cb1f53eb68306	EUK0633723	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0068	genus	0.998	25
fba098e0db26f198dbf12024b2200821831de3e6	EUK0776257	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pulvinulaceae;g__Pulvinula;s__	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	Pulvinula	Pulvinula_pseudo_sp_0004	genus	0.9	25
bbbe41f1729ee1fb97814c9747d197c31953be8d	EUK1643487	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Phaeohelotium;s__	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Phaeohelotium	Phaeohelotium_pseudo_sp_0003	genus	0.955	24
a7ef158a88097a393ea0aa9f6e4cf79bc30d0f7f	EUK0634320	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0008	genus	0.989	24
6098b6e1ad050bd59ed19ec251f3f648ce625a14	DQ388813	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0058	genus	0.991	24
8d70baa89b4bb26a54f345b22f5bc27d296755f0	EUK0425684	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0098	genus	1	24
0f45eef5227628fa75d7ad62ad186921515db148	UDB011105	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0065	genus	0.957	24
71231a8309a353bd1497406430d2b3e4cc2392e8	EUK0439039	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0040	genus	1	24
572a66834b9d53d55293e4b4e08c4f4baa9fd489	EUK0633921	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleurina;s__	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleurina	Aleurina_pseudo_sp_0007	genus	1	24
63cdabe83ff2fb6762a7b9433d6e36d650b7b7db	EUK0438090	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0103	genus	0.995	24
75165cf0c9904791361060d75957033a08d093a4	EUK1664576	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0015	genus	0.953	24
29e8ec34fc130ccecf553a64d3a384d8a4b6a2e6	EUK0634499	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0104	genus	1	24
614a706fdf0e494775f9b3cff08a8333d394e033	KY774249	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Tylopilus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus	Tylopilus_pseudo_sp_0003	genus	0.985	24
bed630060a1f53e13b156725782e4a389267bd5c	KP191954	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0016	genus	0.972	24
41da9d6530c135c4fddcb0b029cbe91a2f28652a	JQ925641	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Labyrinthomyces;s__	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Labyrinthomyces	Labyrinthomyces_pseudo_sp_0003	genus	0.989	23
0f7abda931ac14ac8da86bc7819b43ade66fd101	KY774017	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Pulchroboletus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Pulchroboletus	Pulchroboletus_pseudo_sp_0001	genus	0.994	23
cbde684922bcd4ac09bd877defd16720f6bfcec5	MG552968	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0099	genus	0.988	23
20bcd736425c8e80bc174df8ec2e43c3dcee9f66	EUK1657327	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0062	genus	0.986	23
71fee98708e99d8a69298b8efdec813fcad58c19	EUK1655101	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0102	genus	0.995	23
ffff9ff5e3da5fe74be9fb715d9ce73def565fde	EUK0666443	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_acaciae	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe acaciae	species	0.99	23
01d1bcb6c49d6470481a7d1d7569f2a03a5caad9	EUK0437417	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0105	genus	1	23
1e5e64d2c6f2c5d4077a8ab10084bd91736fe533	EUK0113662	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0106	genus	0.997	23
42f305d1e8ae5e70da5e331fb2890b4d7cd2b590	EUK0835314	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0018	genus	0.957	23
589a5263f05cded602014f16c739b3247a042908	EUK0123117	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0010	genus	0.998	23
6ae3202aa52f6d661da0c6f8a7fd703e499dfe7b	EUK0437318	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0107	genus	0.973	23
b3a926eadd8018c27bc66ca13ffb7a9aa11cbcb7	EUK0635696	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0109	genus	1	23
ca38a3492f00782ef61571671eb8b084d5b77ce0	KP137077	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0011	genus	0.801	23
d0858fb8d9e375df89b01b636db54d39eca1d127	EUK0425589	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0108	genus	0.968	23
c578c0d456b69faf40c039b7a90d8eb608be2a9c	KF819809	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Cystangium;s__Cystangium_nothofagi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Cystangium	Cystangium_pseudo_sp_0001	genus	0.92	22
6e98bc4ad8442690d82462322f46eac4f66eee15	EUK0643360	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0060	genus	1	22
55ef4989d910b6a206908dd6d5e62a058a9531c0	EUK0468498	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0061	genus	0.983	22
0d23e4b6fe2adc7e2ed50b0199839940bfa0bb6b	EUK0641597	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Phellodon;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Phellodon	Phellodon_pseudo_sp_0006	genus	1	22
db15ecde732554ea86ab8b5940427808afa7d286	EUK0667630	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0070	genus	0.997	22
b7a1bd2211da0a7240ea96206d017f4958158e0a	EUK0640626	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0107	genus	0.99	22
e04b6133ea795d97e17794abc98d1379419a9f1c	EUK0644138	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0072	genus	1	22
8d8870f66094459da68b95cbcb6b03f7afa670e3	MW683750	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_griseostipitata	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0108	genus	0.963	22
92abca05780b234d4def5349784d063f4b51a138	EUK0819963	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0070	genus	0.994	22
e9f3babb45ced144dbba48d04fa5a706f67532f8	EUK0814100	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0109	genus	0.963	22
1e988675fe9b97702fda0f293d34c3a465c299f1	EUK0634232	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0110	genus	1	22
82df6926ec406d577ff85c7732cf0e61d717f9ea	EUK0535454	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0110	genus	0.904	22
beee6a2d3052f280085cc312643122cb7e29212a	EUK0814066	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0111	genus	0.925	22
eaa6ee6560c709c261fed9756767ebacf5f2a751	EUK0425421	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0112	genus	0.983	22
7151945731dc7c6e134ed653f4d85d301930d963	EUK0809511	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Descomyces;s__	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Descomyces	Descomyces_pseudo_sp_0005	genus	0.994	21
20f5f7ef5b30a1025c668fde7e4238fc23b1e5d1	UDB002686	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0067	genus	1	21
aac3a074b2c65f939dc2d818e976e12f393f09fc	EUK0845993	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0069	genus	0.983	21
d2bf92c6bc9adcd44eb096c5e5a2e5669a0a661c	EUK0635610	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_pseudo_sp_0007	genus	0.951	21
0af7bb4aba9a252a0c5a3a8b48e6e77939cc5239	EUK0815000	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0113	genus	0.978	21
5dcbd191bfbf5c6cd1490f41063aab38ea1439e0	EUK0647914	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0021	genus	0.998	21
b8a83cfa29f0f967b4e0fadfbb31ae1bc6482850	EUK1655078	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0115	genus	0.99	21
1edff62c1a958103d92dd0e580c5585ea98f489f	HQ829322	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria_pseudo_sp_0011	genus	0.998	20
793190b6f13d88e04625c832d9182110c3812897	EUK0454316	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0068	genus	0.983	20
75631b9f7f262d1d61e624e6d25c928c87740789	EUK0639778	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis_pseudo_sp_0005	genus	1	20
143ec3ef3d00a473e6d959611945385ad49c4341	KJ756495	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0072	genus	0.989	20
2d889983558e5a91bcf49646295aaf0e147b48c8	EUK0635671	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0011	genus	0.978	20
49a6f1d529b3d2df5e3ebf7f51e3ffc34df8ac5b	EUK0425420	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0116	genus	0.906	20
5455480b3bc037e3d34df9ffff0e07f0696692ce	UDB013116	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0114	genus	0.972	20
58a9878b355be6e7607f5d81f7a8c5b0986dec77	EUK0094380	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria	Ramaria_pseudo_sp_0011	genus	0.993	20
65fc7ce088525620e39f87f36feb58736873f1a7	MH930294	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__Laccaria_tetraspora	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria_pseudo_sp_0012	genus	0.985	20
7c358cdb5432f5f1cd53673f53d31065f7329224	EUK0139617	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_pseudo_sp_0008	genus	0.998	20
999eeff4abd4a1530d5fc5594f76c56476705004	KF871783	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_leucotaenia	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0073	genus	0.971	20
9b3c9fac29b1d6166b6866a83c8a933375e9d824	EUK0808916	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0009	genus	1	19
60860d07671ba7d2a761d1d3a735a8f859c19ee8	EUK0642538	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0105	genus	0.998	19
42ccc60ab3c00f3db5d55427c419eb20c7655122	EUK0641422	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0074	genus	0.973	19
091c3126dcd21c5b2cd40ed084f812c36d6984b0	EUK0820352	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0074	genus	0.881	19
10e6fd0b8d4b3c36df52058e9c3036b82410293b	EUK0633921	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleurina;s__	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleurina	Aleurina_pseudo_sp_0008	genus	0.965	19
1756a9c750461189b33a4dda1e248f70c8f012d1	EUK0634785	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0075	genus	1	19
3fddf773093579da2c250f06ecd9b23becefd98f	GU187868	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria_pseudo_sp_0013	genus	1	19
52ef6cc8da498577adce65af17be6544f4990b56	UDB034430	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0115	genus	0.985	19
7bc632ca29d5e400ac73127d88cdb9b39ed24eca	EUK0645826	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0116	genus	0.983	19
d592701043bc256607531712ff97403ac17be5e8	EUK0535496	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0077	genus	0.94	19
df7cb0517064b018ce09a8b7f4959d53cbce72dd	EUK1665479	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0117	genus	0.979	19
44051cb17d47aa97a0ef2036bf2187e220097322	EUK1662691	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0019	genus	0.985	18
914596706e4fb8a31d29632c43765d952f91a29d	EUK0437423	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0102	genus	0.989	18
94df15fe474cdc183ed99a455511c2b1cbe5027a	EUK1653683	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0010	genus	0.997	18
4bc129bb12b3ff497453b82c67594c215afb1b9e	EUK0433475	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0020	genus	0.993	18
ae6e69e623b57a4fd2e1e63efb942d68aa4229d6	GQ906440	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0114	genus	0.97	18
